-1.100000 0.000000
-1.050000 0.000000

-0.950000 549755813887.986450
-0.900000 524288.000000
-0.850000 5160.636620
-0.800000 512.000000
-0.750000 128.000000
-0.700000 50.796834
-0.650000 26.250731
-0.600000 16.000000
-0.550000 10.886320
-0.500000 8.000000
-0.450000 6.217625
-0.400000 5.039684
-0.350000 4.219064
-0.300000 3.622895
-0.250000 3.174802
-0.200000 2.828427
-0.150000 2.554323
-0.100000 2.333058
-0.050000 2.151381
